!SESSION 2025-12-07 20:26:27.870 -----------------------------------------------
eclipse.buildId=2022.2
java.version=11.0.11
java.vendor=Oracle Corporation
BootLoader constants: OS=win32, ARCH=x86_64, WS=win32, NL=en_US
Command-line arguments:  -os win32 -ws win32 -arch x86_64

This is a continuation of log file D:\ECE385_final_project_Final\uart_test_three\.metadata\.bak_0.log
Created Time: 2025-12-07 20:27:54.276

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:27:54.276
!MESSAGE XSCT Command: [::hsi::utils::get_addr_ranges -json D:/ECE385_final_project/final_top.xsa microblaze_0], Thread: Worker-3: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:27:54.283
!MESSAGE XSCT command with result: [::hsi::utils::get_addr_ranges -json D:/ECE385_final_project/final_top.xsa microblaze_0], Result: [null, {"axi_gpio_0_S_AXI": {"name": "axi_gpio_0",
"bit_range": "",
"bit_width": "1",
"desc": "Load Timer 1      0 = No load      1 = Loads timer with value in TLR1 Setting this bit loads timer/counter register (TCR1) with a specified value in the timer/counter load register (TLR1).  This bit prevents the running of the timer/counter; hence, this should be cleared alongside setting Enable Timer/ Counter (ENT1) bit in TCSR1.
",
"enum_values": "",
"lsb": "",
"mod_write_val": "",
"msb": "",
"read_action": "",
},
"ENIT1": {"access": "read-write",
"bit_offset": "6",
"bit_range": "",
"bit_width": "1",
"desc": "Enable Interrupt for Timer 1
Enables the assertion of the interrupt signal for this timer. Has no effect on the interrupt flag (T1INT) in TCSR1.      0 - Disable interrupt signal      1 - Enable interrupt signal
",
"enum_values": "",
"lsb": "",
"mod_write_val": "",
"msb": "",
"read_action": "",
},
"ENT1": {"access": "read-write",
"bit_offset": "7",
"bit_range": "",
"bit_width": "1",
"desc": "Enable Timer 1
  0 - Disable timer (counter halts)
  1 - Enable timer (counter runs)
",
"enum_values": "",
"lsb": "",
"mod_write_val": "",
"msb": "",
"read_action": "",
},
"T1INT": {"access": "read-write",
"bit_offset": "8",
"bit_range": "",
"bit_width": "1",
"desc": "Timer 1 Interrupt
Indicates that the condition for an interrupt on this timer has occurred. If the timer mode is capture and the timer is enabled, this bit indicates a capture has occurred. If the mode is generate, this bit indicates the counter has rolled over. Must be cleared by writing a 1.
Read:      0 - No interrupt has occurred      1 - Interrupt has occurred  Write:      0 - No change in state of T0INT      1 - Clear T1INT (clear to 0)
",
"enum_values": "",
"lsb": "",
"mod_write_val": "",
"msb": "",
"read_action": "",
},
"PWMA1": {"access": "read-write",
"bit_offset": "9",
"bit_range": "",
"bit_width": "1",
"desc": "Enable Pulse Width Modulation for Timer 1      0 - Disable pulse width modulation      1 - Enable pulse width modulation  PWM requires using Timer 0 and Timer 1 together as a pair. Timer 0 sets the period of the PWM output, and Timer 1 sets the high time for the PWM output. For PWM mode, MDT0 and MDT1 must be 0.
",
"enum_values": "",
"lsb": "",
"mod_write_val": "",
"msb": "",
"read_action": "",
},
"ENALL": {"access": "read-write",
"bit_offset": "10",
"bit_range": "",
"bit_width": "1",
"desc": "Enable All Timers      0 - No effect on timers      1 - Enable all timers (counters run)  This bit is mirrored in all control/status registers and is used to enable all counters simultaneously. Writing a 1 to this bit sets ENALL, ENT0, and ENT1. Writing a 0 to this register clears ENALL but has no effect on ENT0 and ENT1. 
",
"enum_values": "",
"lsb": "",
"mod_write_val": "",
"msb": "",
"read_action": "",
},
},
"memoryAddr": 1103101968,
},
"TLR1": {"description": "Timer 1 Load Register",
"address_offset": "0x14",
"access": "read-write",
"size": "32",
"interface": "S_AXI",
"fields": {"TCLR1": {"access": "read-write",
"bit_offset": "0",
"bit_range": "",
"bit_width": "32",
"desc": "Timer/Counter Load Register
",
"enum_values": "",
"lsb": "",
"mod_write_val": "",
"msb": "",
"read_action": "",
},
},
"memoryAddr": 1103101972,
},
"TCR1": {"description": "Timer 1 Counter Register",
"address_offset": "0x18",
"access": "read-only",
"size": "32",
"interface": "S_AXI",
"fields": {"TCR1": {"access": "read-only",
"bit_offset": "0",
"bit_range": "",
"bit_width": "32",
"desc": "Timer/Counter Register
",
"enum_values": "",
"lsb": "",
"mod_write_val": "",
"msb": "",
"read_action": "",
},
},
"memoryAddr": 1103101976,
},
},
}]. Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:28.962
!MESSAGE XSCT Command: [::hsi::utils::get_addr_ranges -json D:/ECE385_final_project/final_top.xsa microblaze_0], Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:28.962
!MESSAGE XSCT command with result: [::hsi::utils::get_addr_ranges -json D:/ECE385_final_project/final_top.xsa microblaze_0], Result: [null, {"axi_gpio_0_S_AXI": {"name": "axi_gpio_0",
"base": "0x40000000",
"high": "0x4000FFFF",
"size": "65536",
"slaveintf": "S_AXI",
"type": "REGISTER",
"flags": "3",
"segment": "",
"acctype": "",
"tz": "",
},
"gpio_usb_int_S_AXI": {"name": "gpio_usb_int",
"base": "0x40010000",
"high": "0x4001FFFF",
"size": "65536",
"slaveintf": "S_AXI",
"type": "REGISTER",
"flags": "3",
"segment": "",
"acctype": "",
"tz": "",
},
"gpio_usb_keycode_S_AXI": {"name": "gpio_usb_keycode",
"base": "0x40020000",
"high": "0x4002FFFF",
"size": "65536",
"slaveintf": "S_AXI",
"type": "REGISTER",
"flags": "3",
"segment": "",
"acctype": "",
"tz": "",
},
"gpio_usb_rst_S_AXI": {"name": "gpio_usb_rst",
"base": "0x40030000",
"high": "0x4003FFFF",
"size": "65536",
"slaveintf": "S_AXI",
"type": "REGISTER",
"flags": "3",
"segment": "",
"acctype": "",
"tz": "",
},
"axi_uartlite_0_S_AXI": {"name": "axi_uartlite_0",
"base": "0x40600000",
"high": "0x4060FFFF",
"size": "65536",
"slaveintf": "S_AXI",
"type": "REGISTER",
"flags": "3",
"segment": "",
"acctype": "",
"tz": "",
},
"microblaze_0_axi_intc_s_axi": {"name": "microblaze_0_axi_intc",
"base": "0x41200000",
"high": "0x4120FFFF",
"size": "65536",
"slaveintf": "s_axi",
"type": "REGISTER",
"flags": "3",
"segment": "",
"acctype": "",
"tz": "",
},
"mdm_1_S_AXI": {"name": "mdm_1",
"base": "0x41400000",
"high": "0x41400FFF",
"size": "4096",
"slaveintf": "S_AXI",
"type": "REGISTER",
"flags": "3",
"segment": "",
"acctype": "",
"tz": "",
},
"timer_usb_axi_S_AXI": {"name": "timer_usb_axi",
"base": "0x41C00000",
"high": "0x41C0FFFF",
"size": "65536",
"slaveintf": "S_AXI",
"type": "REGISTER",
"flags": "3",
"segment": "",
"acctype": "",
"tz": "",
},
"hdmi_graph_controller_0_AXI": {"name": "hdmi_graph_controller_0",
"base": "0x44A00000",
"high": "0x44A0FFFF",
"size": "65536",
"slaveintf": "AXI",
"type": "REGISTER",
"flags": "3",
"segment": "",
"acctype": "",
"tz": "",
},
"spi_usb_AXI_LITE": {"name": "spi_usb",
"base": "0x44A10000",
"high": "0x44A1FFFF",
"size": "65536",
"slaveintf": "AXI_LITE",
"type": "REGISTER",
"flags": "3",
"segment": "",
"acctype": "",
"tz": "",
},
"microblaze_0_local_memory_dlmb_bram_if_cntlr_SLMB_Mem": {"name": "microblaze_0_local_memory_dlmb_bram_if_cntlr",
"base": "0x00000000",
"high": "0x0000FFFF",
"size": "65536",
"slaveintf": "SLMB",
"type": "MEMORY",
"flags": "7",
"segment": "Mem",
"acctype": "",
"tz": "",
},
}]. Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:28.978
!MESSAGE XSCT Command: [::hsi::utils::get_cpu_nr -json D:/ECE385_final_project/final_top.xsa], Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:28.980
!MESSAGE XSCT command with result: [::hsi::utils::get_cpu_nr -json D:/ECE385_final_project/final_top.xsa], Result: [null, {"microblaze_0": {"bscan": "2",
"index": "0",
},
}]. Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:28.980
!MESSAGE XSCT Command: [::hsi::utils::get_addr_ranges -json D:/ECE385_final_project/final_top.xsa mdm_1], Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:28.994
!MESSAGE XSCT command with result: [::hsi::utils::get_addr_ranges -json D:/ECE385_final_project/final_top.xsa mdm_1], Result: [null, {}]. Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:28.994
!MESSAGE XSCT Command: [::hsi::utils::get_all_register_data -json D:/ECE385_final_project/final_top.xsa mdm_1], Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:28.994
!MESSAGE XSCT command with result: [::hsi::utils::get_all_register_data -json D:/ECE385_final_project/final_top.xsa mdm_1], Result: [null, {"microblaze_0": {},
}]. Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:28.994
!MESSAGE XSCT Command: [::hsi::utils::get_connected_periphs D:/ECE385_final_project/final_top.xsa mdm_1], Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:28.994
!MESSAGE XSCT command with result: [::hsi::utils::get_connected_periphs D:/ECE385_final_project/final_top.xsa mdm_1], Result: [null, microblaze_0]. Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:29.010
!MESSAGE XSCT Command: [::hsi::utils::get_hw_param_value D:/ECE385_final_project/final_top.xsa microblaze_0 C_DEBUG_EVENT_COUNTERS], Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:29.010
!MESSAGE XSCT command with result: [::hsi::utils::get_hw_param_value D:/ECE385_final_project/final_top.xsa microblaze_0 C_DEBUG_EVENT_COUNTERS], Result: [null, 5]. Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:29.010
!MESSAGE XSCT Command: [::hsi::utils::get_hw_param_value D:/ECE385_final_project/final_top.xsa microblaze_0 C_DEBUG_COUNTER_WIDTH], Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:29.025
!MESSAGE XSCT command with result: [::hsi::utils::get_hw_param_value D:/ECE385_final_project/final_top.xsa microblaze_0 C_DEBUG_COUNTER_WIDTH], Result: [null, 32]. Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:29.027
!MESSAGE XSCT Command: [connect -url tcp:127.0.0.1:3121], Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY org.eclipse.tcf 4 0 2025-12-07 20:40:31.198
!MESSAGE Invalid peerAdded event
!STACK 0
java.lang.Error
	at org.eclipse.tcf.internal.services.remote.LocatorProxy$1.event(LocatorProxy.java:64)
	at org.eclipse.tcf.core.AbstractChannel.handleInput(AbstractChannel.java:1191)
	at org.eclipse.tcf.core.AbstractChannel$1$1.run(AbstractChannel.java:371)
	at org.eclipse.tcf.EventQueue.run(EventQueue.java:98)
	at java.base/java.lang.Thread.run(Thread.java:829)

!ENTRY org.eclipse.tcf 4 0 2025-12-07 20:40:31.200
!MESSAGE Invalid peerAdded event
!STACK 0
java.lang.Error
	at org.eclipse.tcf.internal.services.remote.LocatorProxy$1.event(LocatorProxy.java:64)
	at org.eclipse.tcf.core.AbstractChannel.handleInput(AbstractChannel.java:1191)
	at org.eclipse.tcf.core.AbstractChannel$1$1.run(AbstractChannel.java:371)
	at org.eclipse.tcf.EventQueue.run(EventQueue.java:98)
	at java.base/java.lang.Thread.run(Thread.java:829)

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:31.250
!MESSAGE XSCT command with result: [connect -url tcp:127.0.0.1:3121], Result: [null, tcfchan#3]. Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:31.276
!MESSAGE XSCT Command: [jtag targets -filter {level == 0}], Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:31.457
!MESSAGE XSCT command with result: [jtag targets -filter {level == 0}], Result: [null,   1  RealDigital Boo 887100000003A]. Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:31.457
!MESSAGE XSCT Command: [version -server], Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:31.470
!MESSAGE XSCT command with result: [version -server], Result: [null, 2022.2]. Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:31.470
!MESSAGE XSCT Command: [version], Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:31.472
!MESSAGE XSCT command with result: [version], Result: [null, xsct 2022.2.0
SW Build 0 on 2022-10-13-12:09:39
Copyright 1986-2020 Xilinx, Inc. All Rights Reserved.]. Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:31.472
!MESSAGE XSCT Command: [jtag targets -filter {level == 0}], Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:31.488
!MESSAGE XSCT command with result: [jtag targets -filter {level == 0}], Result: [null,   1  RealDigital Boo 887100000003A]. Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:31.488
!MESSAGE XSCT Command: [jtag targets -filter {jtag_cable_name =~ "RealDigital Boo 887100000003A" && level==1}], Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:31.504
!MESSAGE XSCT command with result: [jtag targets -filter {jtag_cable_name =~ "RealDigital Boo 887100000003A" && level==1}], Result: [null,      2  xc7s50 (idcode 0362f093 irlen 6 fpga)]. Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:31.520
!MESSAGE XSCT Command: [jtag targets -filter {level == 0}], Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:31.529
!MESSAGE XSCT command with result: [jtag targets -filter {level == 0}], Result: [null,   1  RealDigital Boo 887100000003A]. Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:31.529
!MESSAGE XSCT Command: [jtag targets -filter {jtag_cable_name =~ "RealDigital Boo 887100000003A" && level==1}], Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:31.536
!MESSAGE XSCT command with result: [jtag targets -filter {jtag_cable_name =~ "RealDigital Boo 887100000003A" && level==1}], Result: [null,      2  xc7s50 (idcode 0362f093 irlen 6 fpga)]. Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:31.536
!MESSAGE XSCT Command: [jtag targets -filter {level == 0}], Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:31.550
!MESSAGE XSCT command with result: [jtag targets -filter {level == 0}], Result: [null,   1  RealDigital Boo 887100000003A]. Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:31.552
!MESSAGE XSCT Command: [jtag targets -filter {jtag_cable_name =~ "RealDigital Boo 887100000003A" && level==1}], Thread: Worker-14: Launching Debugger_uart_test-GDB_21

!ENTRY com.xilinx.sdk.utils 0 0 2025-12-07 20:40:31.568
!MESSAGE XSCT command with result: [jtag targets -filter {jtag_cable_name =~ "RealDigital Boo 887100000003A" && level==1}], Result: [null,      2  xc7s50 (idcode 0362f093 irlen 6 fpga)]. Thread: Worker-14: Launching Debugger_uart_test-GDB_21
